0,1,2,3,4,5,6,7,8
0.0,-1.0,-3.0,1.0,1.0,0.0,71.0,0.0,-65.0
0.0,-1.0,-2.0,1.0,1.0,-1.0,72.0,1.0,-66.0
1.0,-4.0,-5.0,1.0,1.0,-1.0,73.0,2.0,-67.0
-1.0,-6.0,-4.0,1.0,0.0,0.0,74.0,2.0,-67.0
0.0,-6.0,-5.0,1.0,1.0,-1.0,75.0,3.0,-68.0
-1.0,-7.0,-4.0,0.0,0.0,0.0,75.0,3.0,-68.0
0.0,-7.0,-4.0,1.0,1.0,-1.0,76.0,4.0,-69.0
0.0,-7.0,-4.0,1.0,0.0,0.0,77.0,4.0,-69.0
0.0,-6.0,-2.0,0.0,1.0,0.0,77.0,5.0,-69.0
0.0,-6.0,-3.0,1.0,0.0,0.0,78.0,5.0,-69.0
1.0,-5.0,-2.0,0.0,0.0,0.0,78.0,5.0,-69.0
0.0,0.0,0.0,0.0,0.0,0.0,78.0,5.0,-69.0
0.0,-4.0,-2.0,0.0,1.0,0.0,78.0,6.0,-69.0
1.0,-3.0,-2.0,1.0,0.0,0.0,79.0,6.0,-69.0
0.0,0.0,-2.0,0.0,1.0,0.0,79.0,7.0,-69.0
1.0,1.0,-1.0,0.0,0.0,0.0,79.0,7.0,-69.0
0.0,2.0,-1.0,0.0,0.0,0.0,79.0,7.0,-69.0
0.0,2.0,0.0,0.0,1.0,0.0,79.0,8.0,-69.0
0.0,4.0,1.0,0.0,0.0,0.0,79.0,8.0,-69.0
-1.0,4.0,2.0,0.0,0.0,0.0,79.0,8.0,-69.0
-2.0,3.0,2.0,1.0,0.0,-1.0,80.0,8.0,-70.0
-1.0,2.0,2.0,0.0,1.0,0.0,80.0,9.0,-70.0
0.0,0.0,0.0,0.0,0.0,0.0,80.0,9.0,-70.0
-1.0,3.0,1.0,0.0,0.0,0.0,80.0,9.0,-70.0
0.0,1.0,2.0,1.0,1.0,0.0,81.0,10.0,-70.0
-1.0,-1.0,2.0,0.0,0.0,0.0,81.0,10.0,-70.0
0.0,-1.0,1.0,1.0,0.0,-1.0,82.0,10.0,-71.0
-1.0,-3.0,1.0,1.0,1.0,0.0,83.0,11.0,-71.0
-1.0,-5.0,0.0,0.0,0.0,0.0,83.0,11.0,-71.0
-1.0,-5.0,0.0,0.0,1.0,0.0,83.0,12.0,-71.0
-2.0,-6.0,0.0,1.0,0.0,0.0,84.0,12.0,-71.0
-1.0,-6.0,-1.0,0.0,1.0,0.0,84.0,13.0,-71.0
-1.0,-5.0,-2.0,0.0,0.0,0.0,84.0,13.0,-71.0
-1.0,-5.0,-2.0,1.0,0.0,0.0,85.0,13.0,-71.0
0.0,0.0,0.0,0.0,0.0,0.0,85.0,13.0,-71.0
0.0,-4.0,-3.0,0.0,1.0,1.0,85.0,14.0,-70.0
0.0,-4.0,-3.0,0.0,0.0,0.0,85.0,14.0,-70.0
0.0,-3.0,-2.0,0.0,0.0,1.0,85.0,14.0,-69.0
0.0,-3.0,-2.0,0.0,1.0,0.0,85.0,15.0,-69.0
0.0,-1.0,-4.0,0.0,0.0,1.0,85.0,15.0,-68.0
-1.0,0.0,-3.0,0.0,0.0,0.0,85.0,15.0,-68.0
0.0,0.0,-3.0,-1.0,0.0,1.0,84.0,15.0,-67.0
0.0,2.0,-3.0,0.0,0.0,0.0,84.0,15.0,-67.0
0.0,2.0,-3.0,0.0,0.0,1.0,84.0,15.0,-66.0
0.0,2.0,-3.0,0.0,0.0,0.0,84.0,15.0,-66.0
-1.0,2.0,-3.0,0.0,0.0,1.0,84.0,15.0,-65.0
-1.0,2.0,-3.0,-1.0,-1.0,0.0,83.0,14.0,-65.0
