0,1,2,3,4,5,6,7,8
0.0,1.0,-7.0,0.0,-1.0,0.0,-14.0,-87.0,-10.0
0.0,1.0,-7.0,0.0,0.0,0.0,-14.0,-87.0,-10.0
0.0,1.0,-7.0,-1.0,0.0,0.0,-15.0,-87.0,-10.0
0.0,0.0,-5.0,0.0,-1.0,0.0,-15.0,-88.0,-10.0
0.0,1.0,-6.0,0.0,0.0,0.0,-15.0,-88.0,-10.0
-1.0,1.0,-6.0,0.0,-1.0,0.0,-15.0,-89.0,-10.0
0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-89.0,-10.0
0.0,1.0,-6.0,-1.0,-1.0,0.0,-16.0,-90.0,-10.0
-1.0,1.0,-5.0,0.0,0.0,0.0,-16.0,-90.0,-10.0
-1.0,1.0,-5.0,0.0,-1.0,0.0,-16.0,-91.0,-10.0
-2.0,1.0,-3.0,0.0,-1.0,0.0,-16.0,-92.0,-10.0
-1.0,1.0,-2.0,0.0,-1.0,0.0,-16.0,-93.0,-10.0
-2.0,1.0,-2.0,-1.0,0.0,0.0,-17.0,-93.0,-10.0
-1.0,1.0,0.0,0.0,-1.0,0.0,-17.0,-94.0,-10.0
0.0,-1.0,-1.0,0.0,0.0,0.0,-17.0,-94.0,-10.0
-1.0,0.0,-1.0,0.0,-1.0,0.0,-17.0,-95.0,-10.0
-2.0,0.0,1.0,0.0,-1.0,0.0,-17.0,-96.0,-10.0
-2.0,-1.0,0.0,0.0,-1.0,0.0,-17.0,-97.0,-10.0
-3.0,-1.0,1.0,0.0,0.0,0.0,-17.0,-97.0,-10.0
0.0,0.0,0.0,0.0,0.0,0.0,-17.0,-97.0,-10.0
-2.0,0.0,0.0,-1.0,-1.0,0.0,-18.0,-98.0,-10.0
-2.0,-1.0,1.0,0.0,0.0,-1.0,-18.0,-98.0,-11.0
-2.0,0.0,2.0,-1.0,-1.0,0.0,-19.0,-99.0,-11.0
-3.0,1.0,2.0,0.0,0.0,0.0,-19.0,-99.0,-11.0
-2.0,1.0,1.0,0.0,-1.0,0.0,-19.0,-100.0,-11.0
-1.0,2.0,3.0,0.0,0.0,0.0,-19.0,-100.0,-11.0
-2.0,1.0,2.0,0.0,0.0,0.0,-19.0,-100.0,-11.0
-2.0,1.0,3.0,0.0,-1.0,0.0,-19.0,-101.0,-11.0
-2.0,-1.0,4.0,0.0,0.0,0.0,-19.0,-101.0,-11.0
-2.0,-1.0,5.0,-1.0,0.0,0.0,-20.0,-101.0,-11.0
-1.0,-1.0,3.0,0.0,-1.0,0.0,-20.0,-102.0,-11.0
-2.0,0.0,2.0,0.0,0.0,0.0,-20.0,-102.0,-11.0
-2.0,-1.0,3.0,0.0,0.0,0.0,-20.0,-102.0,-11.0
0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-102.0,-11.0
-2.0,-1.0,4.0,0.0,0.0,-1.0,-20.0,-102.0,-12.0
-1.0,0.0,3.0,0.0,0.0,0.0,-20.0,-102.0,-12.0
-3.0,-1.0,3.0,0.0,0.0,0.0,-20.0,-102.0,-12.0
-3.0,-1.0,3.0,0.0,0.0,0.0,-20.0,-102.0,-12.0
-1.0,-1.0,3.0,0.0,0.0,0.0,-20.0,-102.0,-12.0
-2.0,-1.0,3.0,0.0,1.0,0.0,-20.0,-101.0,-12.0
-1.0,-1.0,3.0,0.0,0.0,0.0,-20.0,-101.0,-12.0
-2.0,-1.0,3.0,0.0,0.0,0.0,-20.0,-101.0,-12.0
-2.0,-2.0,2.0,0.0,0.0,0.0,-20.0,-101.0,-12.0
-1.0,-2.0,4.0,0.0,1.0,1.0,-20.0,-100.0,-11.0
-2.0,-2.0,2.0,0.0,0.0,0.0,-20.0,-100.0,-11.0
-1.0,-3.0,3.0,0.0,1.0,0.0,-20.0,-99.0,-11.0
0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-99.0,-11.0
-2.0,-2.0,3.0,0.0,0.0,0.0,-20.0,-99.0,-11.0
-2.0,-3.0,2.0,0.0,1.0,0.0,-20.0,-98.0,-11.0
-1.0,-3.0,3.0,0.0,0.0,1.0,-20.0,-98.0,-10.0
-2.0,-2.0,4.0,0.0,1.0,0.0,-20.0,-97.0,-10.0
-2.0,-3.0,3.0,0.0,1.0,0.0,-20.0,-96.0,-10.0
-1.0,-2.0,4.0,0.0,1.0,1.0,-20.0,-95.0,-9.0
-2.0,-3.0,4.0,0.0,0.0,0.0,-20.0,-95.0,-9.0
-2.0,-2.0,2.0,0.0,1.0,1.0,-20.0,-94.0,-8.0
-1.0,-2.0,4.0,0.0,1.0,0.0,-20.0,-93.0,-8.0
-1.0,-2.0,2.0,0.0,1.0,1.0,-20.0,-92.0,-7.0
-2.0,-2.0,3.0,0.0,1.0,0.0,-20.0,-91.0,-7.0
-2.0,-1.0,3.0,0.0,1.0,1.0,-20.0,-90.0,-6.0
0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-90.0,-6.0
-2.0,-3.0,2.0,0.0,1.0,0.0,-20.0,-89.0,-6.0
-1.0,-1.0,2.0,0.0,1.0,1.0,-20.0,-88.0,-5.0
-1.0,-1.0,3.0,0.0,1.0,1.0,-20.0,-87.0,-4.0
-1.0,-1.0,1.0,0.0,1.0,0.0,-20.0,-86.0,-4.0
0.0,-1.0,2.0,0.0,2.0,1.0,-20.0,-84.0,-3.0
0.0,0.0,2.0,0.0,1.0,1.0,-20.0,-83.0,-2.0
-1.0,0.0,1.0,0.0,1.0,0.0,-20.0,-82.0,-2.0
0.0,0.0,1.0,-1.0,1.0,1.0,-21.0,-81.0,-1.0
0.0,2.0,1.0,0.0,1.0,1.0,-21.0,-80.0,0.0
-1.0,2.0,1.0,0.0,1.0,0.0,-21.0,-79.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-21.0,-79.0,0.0
-1.0,3.0,3.0,0.0,1.0,1.0,-21.0,-78.0,1.0
0.0,4.0,2.0,0.0,1.0,1.0,-21.0,-77.0,2.0
-2.0,4.0,2.0,0.0,2.0,1.0,-21.0,-75.0,3.0
-1.0,4.0,3.0,1.0,1.0,0.0,-20.0,-74.0,3.0
0.0,4.0,3.0,0.0,1.0,1.0,-20.0,-73.0,4.0
-1.0,5.0,4.0,0.0,1.0,1.0,-20.0,-72.0,5.0
0.0,4.0,4.0,1.0,2.0,0.0,-19.0,-70.0,5.0
-1.0,5.0,3.0,0.0,1.0,1.0,-19.0,-69.0,6.0
0.0,4.0,2.0,0.0,1.0,0.0,-19.0,-68.0,6.0
-1.0,4.0,2.0,0.0,2.0,1.0,-19.0,-66.0,7.0
-1.0,3.0,2.0,1.0,1.0,0.0,-18.0,-65.0,7.0
0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-65.0,7.0
0.0,4.0,1.0,0.0,1.0,0.0,-18.0,-64.0,7.0
-1.0,3.0,1.0,0.0,2.0,0.0,-18.0,-62.0,7.0
1.0,3.0,1.0,1.0,1.0,1.0,-17.0,-61.0,8.0
0.0,3.0,-1.0,0.0,1.0,0.0,-17.0,-60.0,8.0
1.0,3.0,0.0,0.0,2.0,0.0,-17.0,-58.0,8.0
1.0,2.0,0.0,1.0,1.0,0.0,-16.0,-57.0,8.0
1.0,2.0,-1.0,0.0,1.0,1.0,-16.0,-56.0,9.0
0.0,1.0,-1.0,0.0,2.0,0.0,-16.0,-54.0,9.0
0.0,1.0,-2.0,1.0,1.0,0.0,-15.0,-53.0,9.0
1.0,0.0,-2.0,0.0,1.0,0.0,-15.0,-52.0,9.0
0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-52.0,9.0
0.0,0.0,-1.0,1.0,1.0,0.0,-14.0,-51.0,9.0
0.0,0.0,-2.0,0.0,2.0,0.0,-14.0,-49.0,9.0
0.0,-1.0,-2.0,1.0,1.0,0.0,-13.0,-48.0,9.0
0.0,0.0,-2.0,0.0,1.0,1.0,-13.0,-47.0,10.0
0.0,-1.0,-3.0,0.0,1.0,0.0,-13.0,-46.0,10.0
1.0,-1.0,-1.0,1.0,1.0,0.0,-12.0,-45.0,10.0
0.0,-1.0,-2.0,0.0,2.0,0.0,-12.0,-43.0,10.0
