index,acc1,acc2,acc3,gro1,gro2,gro3,mag1,mag2,mag3,label
36186,858,104,-547,0,1,0,5271,2459,-3630,still
36187,858,103,-548,0,1,0,5271,2459,-3630,still
36188,858,104,-548,0,1,0,5271,2459,-3630,still
36189,858,104,-548,0,1,0,5271,2459,-3630,still
36190,859,104,-548,0,1,0,5271,2459,-3630,still
36191,859,104,-548,0,1,0,5271,2459,-3630,still
36192,859,104,-548,0,1,0,5271,2459,-3630,still
36193,859,104,-548,0,1,0,5271,2459,-3630,still
36194,859,104,-548,0,1,0,5271,2459,-3630,still
36195,859,104,-548,0,1,0,5271,2459,-3630,still
36196,859,104,-548,0,1,0,5254,2441,-3716,still
36197,859,104,-548,0,1,0,5254,2441,-3716,still
36198,859,104,-548,0,1,0,5254,2441,-3716,still
36199,859,104,-548,0,1,0,5254,2441,-3716,still
36200,859,104,-548,-1,1,0,5254,2441,-3716,still
36201,859,104,-548,-1,1,0,5254,2441,-3716,still
36202,859,104,-548,0,1,0,5254,2441,-3716,still
36203,859,104,-549,0,1,0,5254,2441,-3716,still
36204,859,104,-549,-1,1,0,5254,2441,-3716,still
36205,859,104,-549,-1,1,0,5254,2441,-3716,still
36206,858,105,-548,-1,0,0,5254,2441,-3716,still
36207,858,105,-548,-1,0,0,5306,2459,-3733,still
36208,858,105,-548,-1,0,0,5306,2459,-3733,still
36209,858,105,-548,-1,0,0,5306,2459,-3733,still
36210,858,105,-548,-1,0,0,5306,2459,-3733,still
36211,858,105,-547,-1,0,0,5306,2459,-3733,still
36212,858,105,-546,-1,0,0,5306,2459,-3733,still
36213,858,104,-546,-1,0,0,5306,2459,-3733,still
36214,858,104,-547,-1,0,0,5306,2459,-3733,still
36215,858,104,-546,-1,0,0,5306,2459,-3733,still
36216,858,104,-546,-1,0,0,5306,2459,-3733,still
36217,858,104,-546,0,0,0,5306,2459,-3733,still
36218,858,104,-546,0,0,0,5324,2476,-3681,still
36219,858,104,-546,0,0,0,5324,2476,-3681,still
36220,858,104,-547,0,0,0,5324,2476,-3681,still
36221,858,104,-547,0,0,0,5324,2476,-3681,still
36222,858,104,-546,0,0,0,5324,2476,-3681,still
36223,859,103,-546,0,0,0,5324,2476,-3681,still
36224,859,103,-546,-1,0,0,5324,2476,-3681,still
36225,859,103,-546,0,0,0,5324,2476,-3681,still
36226,859,103,-546,0,0,0,5324,2476,-3681,still
36227,859,103,-545,0,0,0,5324,2476,-3681,still
36228,858,103,-544,0,0,0,5324,2476,-3681,still
36229,858,103,-545,-1,0,0,5465,2370,-3579,still
36230,858,102,-545,-1,0,0,5465,2370,-3579,still
36231,858,102,-545,-1,0,0,5465,2370,-3579,still
36232,857,102,-546,-1,0,0,5465,2370,-3579,still
36233,857,102,-546,-1,0,0,5465,2370,-3579,still
36234,857,102,-546,-1,0,0,5465,2370,-3579,still
36235,857,101,-547,-1,0,0,5465,2370,-3579,still
36236,857,101,-547,-1,0,0,5465,2370,-3579,still
36237,857,101,-547,-1,0,0,5465,2370,-3579,still
36238,857,101,-547,-1,0,0,5465,2370,-3579,still
36239,857,101,-547,-1,0,0,5465,2370,-3579,still
36240,858,101,-546,-1,0,0,5201,2353,-3699,still
36241,858,102,-546,-1,0,0,5201,2353,-3699,still
36242,858,101,-546,-1,0,0,5201,2353,-3699,still
36243,857,101,-545,-1,0,0,5201,2353,-3699,still
36244,857,101,-545,-1,0,0,5201,2353,-3699,still
36245,857,101,-545,-1,0,0,5201,2353,-3699,still
36246,857,101,-545,-1,0,0,5201,2353,-3699,still
36247,858,101,-546,-1,0,0,5201,2353,-3699,still
36248,858,101,-546,-1,0,0,5201,2353,-3699,still
36249,857,102,-546,-1,0,0,5201,2353,-3699,still
36250,858,102,-546,-1,0,0,5201,2353,-3699,still
36251,858,102,-546,-1,0,0,5113,2582,-3716,still
36252,858,102,-547,-1,0,0,5113,2582,-3716,still
36253,858,102,-547,-1,0,0,5113,2582,-3716,still
36254,858,102,-548,-1,0,0,5113,2582,-3716,still
36255,858,102,-548,-1,0,0,5113,2582,-3716,still
36256,858,102,-548,-1,0,0,5113,2582,-3716,still
36257,858,102,-548,-1,0,0,5113,2582,-3716,still
36258,858,102,-548,-1,0,0,5113,2582,-3716,still
36259,857,102,-548,-1,0,0,5113,2582,-3716,still
36260,858,103,-548,-1,0,0,5113,2582,-3716,still
36261,858,103,-548,-1,0,0,5113,2582,-3716,still
36262,858,103,-548,-1,0,0,5236,2529,-3596,still
36263,858,103,-548,-1,0,0,5236,2529,-3596,still
36264,858,103,-548,-1,0,-1,5236,2529,-3596,still
36265,858,103,-548,-1,0,-1,5236,2529,-3596,still
36266,858,103,-549,-1,0,-1,5236,2529,-3596,still
36267,858,103,-549,-1,0,-1,5236,2529,-3596,still
36268,858,103,-549,-1,0,-1,5236,2529,-3596,still
36269,858,103,-548,-1,0,-1,5236,2529,-3596,still
36270,858,103,-548,0,0,-1,5236,2529,-3596,still
36271,859,103,-549,0,0,-1,5236,2529,-3596,still
36272,859,102,-549,0,0,-1,5236,2529,-3596,still
36273,859,103,-549,0,0,-1,5236,2423,-3664,still
36274,859,103,-549,0,0,-1,5236,2423,-3664,still
36275,859,103,-548,0,0,-1,5236,2423,-3664,still
36276,859,103,-549,0,0,-1,5236,2423,-3664,still
36277,859,103,-549,0,0,-1,5236,2423,-3664,still
36278,859,104,-548,0,0,-1,5236,2423,-3664,still
36279,859,104,-547,0,0,-1,5236,2423,-3664,still
36280,859,104,-547,0,0,-1,5236,2423,-3664,still
36281,859,104,-547,0,0,-1,5236,2423,-3664,still
36282,859,104,-547,0,0,-1,5236,2423,-3664,still
36283,859,103,-546,0,0,-1,5236,2423,-3664,still
36284,859,103,-546,0,0,0,5289,2547,-3681,still
36285,859,103,-546,0,0,0,5289,2547,-3681,still
36286,859,103,-546,0,0,0,5289,2547,-3681,still
36287,859,103,-546,0,0,0,5289,2547,-3681,still
36288,858,103,-546,0,0,0,5289,2547,-3681,still
36289,858,104,-546,0,0,-1,5289,2547,-3681,still
36290,859,103,-546,0,0,-1,5289,2547,-3681,still
36291,858,103,-546,0,0,-1,5289,2547,-3681,still
36292,859,103,-546,0,0,-1,5289,2547,-3681,still
36293,859,103,-545,0,0,-1,5289,2547,-3681,still
36294,858,103,-545,0,0,-1,5289,2547,-3681,still
36295,858,104,-545,0,0,-1,5412,2353,-3664,still
36296,858,104,-545,0,0,-1,5412,2353,-3664,still
36297,858,104,-545,0,0,-1,5412,2353,-3664,still
36298,858,104,-545,0,0,-1,5412,2353,-3664,still
36299,858,105,-545,0,0,-1,5412,2353,-3664,still
36300,858,105,-546,0,0,-1,5412,2353,-3664,still
36301,858,104,-546,0,0,-1,5412,2353,-3664,still
36302,858,104,-546,0,0,-1,5412,2353,-3664,still
36303,859,105,-546,0,0,-1,5412,2353,-3664,still
36304,859,105,-546,0,0,-1,5412,2353,-3664,still
36305,858,105,-545,0,0,-1,5412,2353,-3664,still
36306,858,105,-545,0,0,0,5465,2512,-3664,still
36307,859,105,-544,0,0,0,5465,2512,-3681,still
36308,859,105,-544,0,0,0,5465,2512,-3681,still
36309,859,104,-545,0,0,0,5465,2512,-3681,still
36310,859,104,-545,0,0,0,5465,2512,-3681,still
36311,860,104,-544,0,0,0,5465,2512,-3681,still
36312,859,104,-544,0,0,0,5465,2512,-3681,still
36313,859,104,-544,0,0,0,5465,2512,-3681,still
36314,859,104,-544,0,0,0,5465,2512,-3681,still
36315,859,104,-544,0,0,0,5465,2512,-3681,still
36316,859,104,-544,0,0,0,5465,2512,-3681,still
36317,859,104,-545,0,0,0,5465,2512,-3681,still
36318,859,104,-545,0,0,0,5448,2388,-3596,still
36319,859,104,-546,0,0,0,5448,2388,-3596,still
36320,859,104,-546,0,0,0,5448,2388,-3596,still
36321,858,104,-546,0,0,0,5448,2388,-3596,still
36322,858,104,-546,0,0,0,5448,2388,-3596,still
36323,858,103,-546,0,0,0,5448,2388,-3596,still
36324,858,103,-546,0,0,0,5448,2388,-3596,still
36325,858,103,-546,0,0,0,5448,2388,-3596,still
36326,858,103,-546,0,0,0,5448,2388,-3596,still
36327,858,104,-546,0,0,0,5448,2388,-3596,still
36328,858,104,-546,0,0,0,5448,2388,-3596,still
36329,859,105,-547,-1,0,0,5448,2388,-3596,still
36330,859,105,-547,-1,0,0,5448,2388,-3596,still
36331,859,105,-546,-1,0,0,5448,2388,-3596,still
36332,859,105,-546,-1,0,0,5448,2388,-3596,still
36333,859,105,-546,0,0,0,5448,2388,-3596,still
36334,859,105,-547,0,0,0,5448,2388,-3596,still
36335,859,105,-546,0,0,0,5448,2388,-3596,still
36336,860,105,-546,-1,0,0,5448,2388,-3596,still
36337,860,104,-546,-1,0,0,5448,2388,-3596,still
36338,860,104,-546,-1,0,0,5448,2388,-3596,still
36339,860,104,-546,-1,0,0,5448,2388,-3596,still
36340,859,104,-546,-1,0,0,5448,2388,-3596,still
36341,859,103,-546,-1,0,0,5448,2388,-3596,still
36342,858,104,-547,-1,0,0,5448,2388,-3596,still
36343,858,103,-547,-1,0,0,5448,2388,-3596,still
36344,857,103,-547,-1,0,0,5448,2388,-3596,still
36345,857,103,-547,-1,0,0,5448,2388,-3596,still
36346,857,103,-547,-1,0,0,5448,2388,-3596,still
36347,857,103,-546,-1,0,0,5448,2388,-3596,still
36348,856,103,-547,-1,1,0,5448,2388,-3596,still
36349,856,103,-547,-1,1,0,5448,2388,-3596,still
36350,855,103,-548,-1,1,0,5448,2388,-3596,still
36351,855,103,-548,-1,1,0,5448,2388,-3596,still
36352,854,103,-548,-1,1,0,5377,2565,-3664,still
36353,854,103,-548,-1,1,0,5377,2565,-3664,still
36354,854,102,-548,-1,1,0,5377,2565,-3664,still
36355,854,102,-548,-1,1,0,5377,2565,-3664,still
36356,853,102,-548,-1,1,0,5377,2565,-3664,still
36357,854,102,-548,-1,1,0,5377,2565,-3664,still
36358,854,103,-548,-1,1,0,5377,2565,-3664,still
36359,854,103,-548,-1,1,0,5377,2565,-3664,still
36360,855,103,-548,-1,1,0,5377,2565,-3664,still
36361,855,104,-547,-1,1,0,5377,2565,-3664,still
36362,855,104,-546,-1,1,1,5377,2565,-3664,still
36363,855,104,-546,-1,1,0,5448,2529,-3699,still
36364,856,104,-547,-1,1,0,5448,2529,-3699,still
36365,857,104,-547,-1,1,1,5448,2529,-3699,still
36366,857,104,-546,-1,2,1,5448,2529,-3699,still
36367,858,104,-546,-1,2,1,5448,2529,-3699,still
36368,857,103,-546,-1,2,1,5448,2529,-3699,still
36369,857,103,-546,-1,2,1,5448,2529,-3699,still
36370,857,103,-547,-1,2,1,5448,2529,-3699,still
36371,857,103,-547,-1,2,1,5448,2529,-3699,still
36372,858,103,-547,-1,2,1,5448,2529,-3699,still
36373,858,103,-547,-1,2,1,5448,2529,-3699,still
36374,859,102,-547,-1,2,1,5306,2317,-3630,still
36375,859,102,-547,-1,2,1,5306,2317,-3630,still
36376,859,102,-547,-1,2,0,5306,2317,-3630,still
36377,859,102,-547,-1,2,0,5306,2317,-3630,still
36378,860,102,-547,-1,2,0,5306,2317,-3630,still
36379,860,102,-546,-1,2,0,5306,2317,-3630,still
36380,860,102,-546,-1,2,0,5306,2317,-3630,still
36381,860,102,-547,-1,2,0,5306,2317,-3630,still
36382,859,102,-547,-1,2,0,5306,2317,-3630,still
36383,860,102,-547,-1,2,0,5306,2317,-3630,still
36384,860,102,-547,-1,2,0,5306,2317,-3630,still
36385,860,102,-547,-1,2,0,5218,2476,-3681,still
36386,861,102,-548,-1,2,0,5218,2476,-3681,still
36387,861,102,-548,-1,2,0,5218,2476,-3681,still
36388,861,102,-548,-1,2,0,5218,2476,-3681,still
36389,861,102,-549,-1,2,0,5218,2476,-3681,still
36390,861,102,-549,-1,2,0,5218,2476,-3681,still
36391,861,102,-548,-1,1,0,5218,2476,-3681,still
36392,861,102,-548,-1,1,0,5218,2476,-3681,still
36393,861,102,-548,-1,1,0,5218,2476,-3681,still
36394,861,102,-547,-1,1,0,5218,2476,-3681,still
36395,861,102,-547,-1,1,0,5218,2476,-3681,still
36396,861,102,-547,-1,1,0,5324,2547,-3647,still
36397,861,102,-546,-1,1,0,5324,2547,-3647,still
36398,862,103,-546,-1,1,0,5324,2547,-3647,still
36399,862,103,-546,-1,1,0,5324,2547,-3647,still
36400,862,103,-546,-1,1,0,5324,2547,-3647,still
36401,861,103,-546,-1,1,0,5324,2547,-3647,still
36402,861,103,-546,-1,1,0,5324,2547,-3647,still
36403,861,104,-546,-1,1,0,5324,2547,-3647,still
36404,861,104,-545,-1,1,0,5324,2547,-3647,still
36405,860,104,-545,-1,1,0,5324,2547,-3647,still
36406,860,103,-545,-1,1,0,5324,2547,-3647,still
36407,860,104,-546,-1,1,0,5324,2406,-3613,still
36408,861,104,-547,-1,1,0,5324,2406,-3613,still
36409,861,104,-548,-1,1,0,5324,2406,-3613,still
36410,861,104,-547,0,1,0,5324,2406,-3613,still
36411,861,104,-547,0,1,0,5324,2406,-3613,still
36412,860,104,-546,0,1,0,5324,2406,-3613,still
36413,860,104,-546,0,1,0,5324,2406,-3613,still
36414,859,104,-547,0,1,0,5324,2406,-3613,still
36415,859,104,-546,0,0,0,5324,2406,-3613,still
36416,859,104,-546,0,0,0,5324,2406,-3613,still
36417,859,105,-545,0,0,0,5324,2406,-3613,still
36418,859,105,-545,0,0,0,5412,2459,-3562,still
36419,859,106,-545,0,0,0,5412,2459,-3562,still
36420,859,106,-545,0,0,0,5412,2459,-3562,still
36421,859,106,-545,0,0,0,5412,2459,-3562,still
36422,859,106,-545,0,0,0,5412,2459,-3562,still
36423,859,106,-546,0,0,0,5412,2459,-3562,still
36424,859,106,-546,0,0,0,5412,2459,-3562,still
36425,859,106,-546,0,0,0,5412,2459,-3562,still
36426,859,105,-546,0,0,0,5412,2459,-3562,still
36427,859,105,-546,0,0,0,5412,2459,-3562,still
36428,859,105,-547,0,0,1,5412,2459,-3562,still
36429,859,104,-546,0,0,1,5430,2370,-3562,still
36430,859,104,-546,0,0,1,5430,2370,-3613,still
36431,859,104,-546,0,0,1,5430,2370,-3613,still
36432,859,105,-547,0,0,1,5430,2370,-3613,still
36433,858,105,-548,0,0,1,5430,2370,-3613,still
36434,858,105,-547,0,0,1,5430,2370,-3613,still
36435,858,104,-547,0,0,1,5430,2370,-3613,still
36436,858,104,-546,0,0,1,5430,2370,-3613,still
36437,858,104,-546,0,0,1,5430,2370,-3613,still
36438,858,104,-547,0,0,1,5430,2370,-3613,still
36439,859,104,-548,0,0,1,5430,2370,-3613,still
36440,859,103,-548,0,0,1,5430,2370,-3613,still
36441,859,103,-548,0,0,1,5218,2547,-3681,still
36442,859,103,-548,0,0,1,5218,2547,-3681,still
36443,859,103,-548,0,0,1,5218,2547,-3681,still
36444,859,103,-548,0,0,1,5218,2547,-3681,still
36445,858,103,-548,0,0,1,5218,2547,-3681,still
36446,858,104,-547,0,0,1,5218,2547,-3681,still
36447,857,104,-547,0,0,1,5218,2547,-3681,still
36448,858,103,-548,0,0,1,5218,2547,-3681,still
36449,858,104,-547,0,1,1,5218,2547,-3681,still
36450,858,104,-547,0,1,1,5218,2547,-3681,still
36451,858,104,-547,0,1,1,5218,2547,-3681,still
36452,858,103,-548,0,1,1,5342,2423,-3767,still
36453,857,103,-548,-1,1,1,5342,2423,-3767,still
36454,857,103,-548,-1,1,1,5342,2423,-3767,still
36455,857,103,-548,-1,1,1,5342,2423,-3767,still
36456,857,104,-548,-1,1,1,5342,2423,-3767,still
36457,857,104,-547,-1,1,1,5342,2423,-3767,still
36458,856,104,-547,-1,1,1,5342,2423,-3767,still
36459,856,104,-547,-1,1,1,5342,2423,-3767,still
36460,856,104,-546,-1,1,1,5342,2423,-3767,still
36461,856,104,-547,-1,1,1,5342,2423,-3767,still
36462,856,104,-547,-1,1,1,5342,2423,-3767,still
36463,856,103,-547,-1,1,1,5395,2370,-3579,still
36464,856,103,-547,-1,1,1,5395,2370,-3579,still
36465,856,103,-547,-1,1,1,5395,2370,-3579,still
36466,856,103,-547,-1,1,1,5395,2370,-3579,still
36467,856,103,-548,-1,1,1,5395,2370,-3579,still
36468,856,102,-548,-1,1,1,5395,2370,-3579,still
36469,856,102,-547,-1,2,1,5395,2370,-3579,still
36470,857,103,-547,-1,2,1,5395,2370,-3579,still
36471,857,103,-546,-1,2,1,5395,2370,-3579,still
36472,857,103,-546,-1,2,1,5395,2370,-3579,still
36473,857,103,-546,-1,2,1,5395,2370,-3579,still
36474,856,103,-546,-1,2,0,5430,2335,-3613,still
36475,856,103,-547,-1,2,0,5430,2335,-3613,still
36476,856,103,-547,-1,2,0,5430,2335,-3613,still
36477,856,102,-547,-1,2,1,5430,2335,-3613,still
36478,857,102,-547,-1,2,1,5430,2335,-3613,still
36479,857,102,-547,-1,2,1,5430,2335,-3613,still
36480,857,102,-548,-1,2,1,5430,2335,-3613,still
36481,858,102,-548,-1,2,1,5430,2335,-3613,still
36482,858,102,-548,-1,2,1,5430,2335,-3613,still
36483,857,102,-549,-1,2,1,5430,2335,-3613,still
36484,857,102,-548,-1,2,1,5430,2335,-3613,still
36485,858,102,-548,-1,2,1,5254,2512,-3613,still
36486,858,102,-548,-1,2,1,5254,2512,-3613,still
36487,858,102,-547,-1,2,1,5254,2512,-3613,still
36488,857,102,-547,-1,2,1,5254,2512,-3613,still
36489,857,102,-547,-1,2,1,5254,2512,-3613,still
36490,856,102,-547,-1,2,1,5254,2512,-3613,still
36491,856,102,-547,-1,2,1,5254,2512,-3613,still
36492,856,102,-547,-1,2,1,5254,2512,-3613,still
36493,856,102,-547,-1,2,1,5254,2512,-3613,still
36494,857,102,-547,-1,2,1,5254,2512,-3613,still
36495,857,102,-547,-1,2,1,5254,2512,-3613,still
36496,857,102,-547,-1,2,1,5254,2512,-3613,still
36497,858,102,-547,-1,2,1,5254,2512,-3613,still
36498,858,102,-546,-1,2,1,5254,2512,-3613,still
36499,858,102,-546,-1,2,1,5254,2512,-3613,still
36500,859,102,-545,-1,2,0,5254,2512,-3613,still
36501,859,102,-545,-1,2,0,5254,2512,-3613,still
36502,858,103,-545,-1,2,0,5254,2512,-3613,still
36503,858,103,-545,-1,2,0,5254,2512,-3613,still
36504,859,103,-544,-1,2,0,5254,2512,-3613,still
36505,858,102,-544,-1,2,0,5254,2512,-3613,still
36506,858,102,-544,-1,2,0,5254,2512,-3613,still
36507,858,102,-545,-1,2,0,5254,2512,-3613,still
36508,859,103,-545,-1,2,0,5254,2512,-3613,still
36509,859,103,-544,-1,2,0,5254,2512,-3613,still
36510,859,103,-544,-1,2,0,5254,2512,-3613,still
36511,859,103,-544,-1,2,0,5254,2512,-3613,still
36512,859,103,-544,-1,2,0,5254,2512,-3613,still
36513,859,103,-544,-1,2,0,5254,2512,-3613,still
36514,859,103,-543,-1,2,0,5254,2512,-3613,still
36515,859,103,-544,-1,2,0,5254,2512,-3613,still
36516,859,104,-544,-1,2,0,5254,2512,-3613,still
36517,860,104,-544,-1,2,0,5254,2512,-3613,still
36518,860,104,-543,-1,1,0,5254,2512,-3613,still
36519,860,104,-543,-1,1,0,5254,2406,-3545,still
36520,861,104,-543,-1,1,0,5254,2406,-3545,still
36521,860,105,-542,-1,1,0,5254,2406,-3545,still
36522,861,105,-542,-1,1,0,5254,2406,-3545,still
36523,861,105,-542,-1,1,0,5254,2406,-3545,still
36524,861,105,-542,-1,1,0,5254,2406,-3545,still
36525,861,104,-542,-1,1,0,5254,2406,-3545,still
36526,861,104,-542,-1,1,0,5254,2406,-3545,still
36527,861,103,-541,-1,1,0,5254,2406,-3545,still
36528,861,103,-541,-1,1,0,5254,2406,-3545,still
36529,860,103,-541,-1,0,0,5254,2406,-3545,still
36530,860,104,-542,-1,0,0,5412,2353,-3733,still
36531,860,104,-542,-1,0,0,5412,2353,-3733,still
36532,860,104,-541,-1,0,0,5412,2353,-3733,still
36533,860,103,-542,-1,0,0,5412,2353,-3733,still
36534,860,103,-542,-1,0,0,5412,2353,-3733,still
36535,860,103,-542,-1,0,0,5412,2353,-3733,still
36536,861,103,-542,-1,0,0,5412,2353,-3733,still
36537,860,103,-542,-1,0,0,5412,2353,-3733,still
36538,860,103,-543,-1,0,0,5412,2353,-3733,still
36539,860,103,-544,-1,0,0,5412,2353,-3733,still
36540,860,103,-544,-1,0,0,5412,2353,-3733,still
36541,860,103,-544,-1,-1,0,5218,2370,-3716,still
36542,860,103,-544,-1,-1,0,5218,2370,-3716,still
36543,860,102,-544,-1,-1,0,5218,2370,-3716,still
36544,860,102,-544,-1,-1,0,5218,2370,-3716,still
36545,860,102,-544,-1,-1,0,5218,2370,-3716,still
36546,860,102,-544,-1,-1,0,5218,2370,-3716,still
36547,859,103,-544,-1,-1,0,5218,2370,-3716,still
36548,859,103,-544,-1,-1,0,5218,2370,-3716,still
36549,859,103,-544,-1,-1,0,5218,2370,-3716,still
36550,859,103,-545,-1,-1,0,5218,2370,-3716,still
36551,859,103,-545,-1,-1,0,5218,2370,-3716,still
36552,859,103,-545,-1,-1,0,5359,2512,-3716,still
36553,860,103,-545,-1,-1,0,5359,2512,-3613,still
36554,860,103,-545,-1,-1,0,5359,2512,-3613,still
36555,859,103,-545,-1,-1,0,5359,2512,-3613,still
36556,859,103,-546,-1,-1,0,5359,2512,-3613,still
36557,859,102,-546,-1,-1,0,5359,2512,-3613,still
36558,859,102,-547,-1,-1,0,5359,2512,-3613,still
36559,859,102,-548,-1,-1,0,5359,2512,-3613,still
36560,858,103,-547,-1,-1,0,5359,2512,-3613,still
36561,858,103,-547,-1,-1,0,5359,2512,-3613,still
36562,859,103,-547,-1,-1,0,5359,2512,-3613,still
36563,859,103,-548,0,-1,0,5359,2512,-3613,still
36564,859,103,-548,0,-1,0,5395,2512,-3647,still
36565,859,103,-548,0,-1,0,5395,2512,-3647,still
36566,858,103,-548,0,-1,0,5395,2512,-3647,still
36567,858,104,-548,0,-1,0,5395,2512,-3647,still
36568,859,104,-549,0,-1,0,5395,2512,-3647,still
36569,859,103,-548,0,-1,0,5395,2512,-3647,still
36570,858,103,-548,0,-1,0,5395,2512,-3647,still
36571,858,102,-548,0,-1,0,5395,2512,-3647,still
36572,858,102,-548,0,-1,0,5395,2512,-3647,still
36573,858,102,-548,0,0,0,5395,2512,-3647,still
36574,858,102,-548,0,0,0,5395,2512,-3647,still
36575,858,102,-548,0,0,0,5306,2459,-3767,still
36576,858,103,-548,0,0,0,5306,2459,-3767,still
36577,857,103,-548,0,0,0,5306,2459,-3767,still
36578,857,103,-548,0,0,0,5306,2459,-3767,still
36579,857,103,-548,0,0,0,5306,2459,-3767,still
36580,857,103,-548,0,0,0,5306,2459,-3767,still
36581,856,103,-548,0,0,0,5306,2459,-3767,still
36582,856,104,-548,0,0,0,5306,2459,-3767,still
36583,856,104,-549,0,0,0,5306,2459,-3767,still
36584,856,104,-548,0,0,0,5306,2459,-3767,still
36585,856,104,-548,0,0,0,5306,2459,-3767,still
36586,857,105,-547,0,0,0,5306,2565,-3664,still
36587,857,104,-548,0,0,0,5306,2565,-3664,still
36588,857,104,-548,0,0,0,5306,2565,-3664,still
36589,857,104,-548,0,0,0,5306,2565,-3664,still
36590,857,104,-549,0,0,1,5306,2565,-3664,still
36591,857,105,-549,0,0,1,5306,2565,-3664,still
36592,857,105,-549,0,0,1,5306,2565,-3664,still
36593,857,104,-549,0,0,1,5306,2565,-3664,still
36594,857,104,-548,0,0,1,5306,2565,-3664,still
36595,857,104,-548,0,0,1,5306,2565,-3664,still
36596,857,102,-548,0,0,1,5306,2565,-3664,still
36597,858,102,-548,0,0,1,5289,2476,-3681,still
36598,858,102,-549,0,0,1,5289,2476,-3681,still
36599,858,102,-548,0,0,1,5289,2476,-3681,still
36600,858,102,-547,0,0,1,5289,2476,-3681,still
36601,858,102,-547,0,0,1,5289,2476,-3681,still
36602,858,102,-548,0,0,1,5289,2476,-3681,still
36603,858,102,-548,0,0,1,5289,2476,-3681,still
36604,858,102,-548,0,0,1,5289,2476,-3681,still
36605,858,102,-548,0,0,1,5289,2476,-3681,still
36606,858,102,-547,0,0,1,5289,2476,-3681,still
36607,858,102,-547,0,0,1,5289,2476,-3681,still
36608,859,101,-547,0,0,1,5553,2459,-3699,still
36609,859,102,-547,0,0,1,5553,2459,-3699,still
36610,859,101,-546,0,0,1,5553,2459,-3699,still
36611,858,101,-546,0,0,1,5553,2459,-3699,still
36612,858,101,-546,0,0,1,5553,2459,-3699,still
36613,858,102,-547,0,0,1,5553,2459,-3699,still
36614,858,102,-547,0,0,1,5553,2459,-3699,still
36615,858,102,-547,0,0,0,5553,2459,-3699,still
36616,858,102,-547,0,0,0,5553,2459,-3699,still
36617,858,102,-546,0,0,0,5553,2459,-3699,still
36618,858,103,-546,0,0,0,5553,2459,-3699,still
36619,858,103,-546,0,1,0,5359,2441,-3647,still
36620,859,103,-546,0,1,0,5359,2441,-3647,still
36621,859,103,-546,0,1,0,5359,2441,-3647,still
36622,859,103,-546,0,1,0,5359,2441,-3647,still
36623,859,102,-545,0,1,0,5359,2441,-3647,still
36624,860,102,-545,0,1,0,5359,2441,-3647,still
36625,861,103,-545,0,1,0,5359,2441,-3647,still
36626,861,103,-545,0,1,0,5359,2441,-3647,still
36627,861,104,-545,0,1,0,5359,2441,-3647,still
36628,861,104,-545,0,1,0,5359,2441,-3647,still
36629,860,104,-544,0,1,0,5359,2441,-3647,still
36630,860,105,-543,0,1,0,5289,2512,-3681,still
36631,860,105,-543,0,1,0,5289,2512,-3681,still
36632,860,105,-543,0,1,0,5289,2512,-3681,still
36633,860,104,-543,0,1,0,5289,2512,-3681,still
36634,860,105,-543,0,1,0,5289,2512,-3681,still
36635,860,105,-543,0,1,0,5289,2512,-3681,still
36636,860,105,-543,0,1,0,5289,2512,-3681,still
36637,860,105,-543,0,0,0,5289,2512,-3681,still
36638,860,105,-543,0,0,0,5289,2512,-3681,still
36639,860,105,-544,0,0,0,5289,2512,-3681,still
36640,860,106,-544,0,0,0,5289,2512,-3681,still
36641,860,106,-544,0,0,0,5395,2547,-3579,still
36642,860,105,-545,0,0,0,5395,2547,-3579,still
36643,860,105,-545,0,0,0,5395,2547,-3579,still
36644,859,105,-545,0,0,0,5395,2547,-3579,still
36645,859,105,-544,0,0,0,5395,2547,-3579,still
36646,859,105,-544,0,0,0,5395,2547,-3579,still
36647,859,105,-544,0,0,0,5395,2547,-3579,still
36648,859,105,-544,0,0,0,5395,2547,-3579,still
36649,860,105,-544,0,0,0,5395,2547,-3579,still
36650,859,105,-544,0,0,0,5395,2547,-3579,still
36651,859,105,-544,0,0,0,5395,2547,-3579,still
36652,860,105,-544,0,0,0,5289,2441,-3647,still
36653,860,105,-545,0,0,0,5289,2441,-3647,still
36654,860,105,-545,0,0,0,5289,2441,-3647,still
36655,860,105,-544,0,0,0,5289,2441,-3647,still
36656,860,105,-544,0,0,0,5289,2441,-3647,still
36657,860,105,-545,0,0,0,5289,2441,-3647,still
36658,860,105,-545,0,0,0,5289,2441,-3647,still
36659,860,105,-545,0,-1,0,5289,2441,-3647,still
36660,860,105,-546,0,-1,0,5289,2441,-3647,still
36661,861,105,-547,0,-1,0,5289,2441,-3647,still
36662,861,105,-547,0,-1,0,5289,2441,-3647,still
36663,861,105,-547,0,-1,0,5289,2441,-3647,still
36664,861,104,-548,0,-1,0,5289,2441,-3647,still
36665,860,104,-548,0,-1,0,5289,2441,-3647,still
36666,860,104,-548,0,-1,1,5289,2441,-3647,still
36667,860,104,-548,0,-1,1,5289,2441,-3647,still
36668,860,104,-549,0,-1,1,5289,2441,-3647,still
36669,859,104,-549,0,-1,1,5289,2441,-3647,still
36670,859,104,-549,0,-1,1,5289,2441,-3647,still
36671,859,104,-549,0,-1,1,5289,2441,-3647,still
