index,acc1,acc2,acc3,gro1,gro2,gro3,mag1,mag2,mag3,label
21753,501,309,-837,0,0,0,4055,5448,-5727,still
21754,501,309,-836,-1,0,0,4055,5448,-5727,still
21755,501,309,-836,-1,0,0,4020,5413,-5659,still
21756,500,309,-836,-1,0,0,4020,5413,-5659,still
21757,500,309,-836,-1,0,0,4020,5413,-5659,still
21758,500,309,-836,-1,0,0,4020,5413,-5659,still
21759,500,310,-836,-1,0,1,4020,5413,-5659,still
21760,500,310,-836,-1,0,1,4020,5413,-5659,still
21761,500,311,-836,-1,0,1,4020,5413,-5659,still
21762,500,312,-835,-1,1,1,4020,5413,-5659,still
21763,499,313,-835,0,1,1,4020,5413,-5659,still
21764,499,314,-834,0,1,1,4020,5413,-5659,still
21765,499,314,-835,0,1,1,4020,5413,-5659,still
21766,499,315,-835,0,1,1,4055,5413,-5659,still
21767,499,315,-835,0,1,1,4055,5377,-5624,still
21768,499,315,-835,0,1,1,4055,5377,-5624,still
21769,499,315,-835,0,1,1,4055,5377,-5624,still
21770,500,316,-836,0,1,1,4055,5377,-5624,still
21771,501,317,-837,0,1,1,4055,5377,-5624,still
21772,501,317,-838,0,1,1,4055,5377,-5624,still
21773,502,317,-839,0,1,1,4055,5377,-5624,still
21774,502,317,-839,0,1,1,4055,5377,-5624,still
21775,502,317,-839,0,1,1,4055,5377,-5624,still
21776,503,318,-839,0,1,1,4055,5377,-5624,still
21777,504,318,-840,1,2,1,4055,5377,-5624,still
21778,504,318,-840,1,2,1,4055,5306,-5590,still
21779,504,317,-841,1,1,1,4055,5306,-5590,still
21780,504,317,-842,1,1,1,4055,5306,-5590,still
21781,504,317,-843,1,1,1,4055,5306,-5590,still
21782,505,317,-844,1,1,1,4055,5306,-5590,still
21783,505,317,-844,1,1,1,4055,5306,-5590,still
21784,506,318,-845,1,1,1,4055,5306,-5590,still
21785,506,317,-845,1,1,1,4055,5306,-5590,still
21786,507,317,-845,1,1,1,4055,5306,-5590,still
21787,508,317,-845,1,1,1,4055,5306,-5590,still
21788,508,317,-845,1,1,1,4055,5306,-5590,still
21789,508,317,-846,1,1,1,3861,5359,-5642,still
21790,508,317,-846,1,1,1,3861,5359,-5642,still
21791,508,317,-847,1,1,1,3861,5359,-5642,still
21792,507,317,-846,1,1,1,3861,5359,-5642,still
21793,507,317,-846,1,1,1,3861,5359,-5642,still
21794,507,316,-846,1,1,1,3861,5359,-5642,still
21795,507,316,-845,1,1,1,3861,5359,-5642,still
21796,507,316,-844,1,1,1,3861,5359,-5642,still
21797,507,315,-843,1,1,1,3861,5359,-5642,still
21798,506,315,-843,1,1,1,3861,5359,-5642,still
21799,506,315,-843,1,1,1,3861,5359,-5642,still
21800,506,315,-843,1,1,1,4055,5377,-5693,still
21801,505,314,-842,1,1,1,4055,5377,-5693,still
21802,504,313,-842,1,1,1,4055,5377,-5693,still
21803,504,314,-841,1,1,1,4055,5377,-5693,still
21804,504,314,-841,1,1,1,4055,5377,-5693,still
21805,504,314,-841,0,1,1,4055,5377,-5693,still
21806,504,313,-840,0,1,1,4055,5377,-5693,still
21807,504,314,-840,0,1,1,4055,5377,-5693,still
21808,505,314,-840,0,1,1,4055,5377,-5693,still
21809,505,314,-840,0,1,1,4055,5377,-5693,still
21810,505,314,-840,0,1,1,4055,5377,-5693,still
21811,505,314,-840,0,2,1,3949,5377,-5624,still
21812,505,314,-840,0,2,1,3949,5377,-5624,still
21813,505,315,-840,0,2,1,3949,5377,-5624,still
21814,506,315,-839,0,2,1,3949,5377,-5624,still
21815,506,315,-840,0,2,1,3949,5377,-5624,still
21816,506,315,-840,-1,2,1,3949,5377,-5624,still
21817,506,316,-841,-1,2,1,3949,5377,-5624,still
21818,506,317,-841,-1,2,0,3949,5377,-5624,still
21819,506,317,-841,-1,2,0,3949,5377,-5624,still
21820,507,318,-841,-1,2,0,3949,5377,-5624,still
21821,507,318,-842,-1,2,0,3949,5377,-5624,still
21822,507,319,-842,-1,2,0,4037,5324,-5505,still
21823,507,319,-842,-1,2,0,4037,5324,-5505,still
21824,507,320,-842,-1,2,0,4037,5324,-5505,still
21825,508,320,-843,-1,2,0,4037,5324,-5505,still
21826,508,320,-844,-1,2,0,4037,5324,-5505,still
21827,509,320,-845,-1,2,0,4037,5324,-5505,still
21828,510,320,-845,-1,2,0,4037,5324,-5505,still
21829,510,320,-845,-1,2,0,4037,5324,-5505,still
21830,510,321,-845,-1,2,0,4037,5324,-5505,still
21831,510,321,-845,-1,2,0,4037,5324,-5505,still
21832,510,321,-845,-1,2,0,4037,5324,-5505,still
21833,511,321,-844,-1,2,0,4037,5359,-5744,still
21834,511,321,-844,-1,2,0,4037,5359,-5744,still
21835,510,320,-844,-1,2,0,4037,5359,-5744,still
21836,511,320,-845,-1,2,0,4037,5359,-5744,still
21837,511,320,-845,-1,2,0,4037,5359,-5744,still
21838,511,320,-845,-1,2,0,4037,5359,-5744,still
21839,512,320,-846,-1,2,0,4037,5359,-5744,still
21840,512,320,-846,-1,2,0,4037,5359,-5744,still
21841,512,319,-846,-1,2,0,4037,5359,-5744,still
21842,513,319,-846,-1,2,0,4037,5359,-5744,still
21843,513,319,-847,-1,1,0,4037,5359,-5744,still
21844,514,319,-847,-1,1,0,4020,5342,-5624,still
21845,514,319,-847,-1,1,0,4020,5342,-5624,still
21846,515,318,-848,-1,1,0,4020,5342,-5624,still
21847,515,318,-848,-1,1,0,4020,5342,-5624,still
21848,516,318,-847,-1,1,0,4020,5342,-5624,still
21849,516,318,-847,0,1,0,4020,5342,-5624,still
21850,516,318,-847,0,1,0,4020,5342,-5624,still
21851,516,318,-847,0,1,0,4020,5342,-5624,still
21852,516,318,-847,0,1,0,4020,5342,-5624,still
21853,516,318,-846,0,1,0,4020,5342,-5624,still
21854,516,318,-847,0,1,0,4020,5342,-5624,still
21855,517,318,-847,0,1,0,3967,5324,-5642,still
21856,517,319,-847,0,0,0,3967,5324,-5642,still
21857,517,319,-846,0,0,0,3967,5324,-5642,still
21858,517,319,-846,0,0,0,3967,5324,-5642,still
21859,517,319,-846,0,0,0,3967,5324,-5642,still
21860,517,319,-846,0,0,0,3967,5324,-5642,still
21861,516,319,-846,0,0,0,3967,5324,-5642,still
21862,516,318,-846,0,0,0,3967,5324,-5642,still
21863,516,318,-846,0,0,0,3967,5324,-5642,still
21864,516,318,-846,0,0,0,3967,5324,-5642,still
21865,516,317,-846,0,-1,0,3967,5324,-5642,still
21866,516,317,-846,0,-1,0,4002,5501,-5437,still
21867,515,317,-846,0,-1,0,4002,5501,-5437,still
21868,515,317,-845,1,-1,0,4002,5501,-5437,still
21869,514,316,-845,1,-1,0,4002,5501,-5437,still
21870,514,316,-845,1,-1,0,4002,5501,-5437,still
21871,514,316,-845,1,-1,0,4002,5501,-5437,still
21872,513,316,-845,1,-1,0,4002,5501,-5437,still
21873,513,316,-845,1,-1,0,4002,5501,-5437,still
21874,512,316,-844,1,-1,0,4002,5501,-5437,still
21875,511,315,-844,1,-1,0,4002,5501,-5437,still
21876,510,315,-843,1,-1,0,4002,5501,-5437,still
21877,510,314,-843,1,-1,0,4002,5183,-5539,still
21878,510,314,-842,1,-1,0,4002,5183,-5539,still
21879,509,313,-842,1,-1,0,4002,5183,-5539,still
21880,509,312,-842,1,-1,0,4002,5183,-5539,still
21881,509,312,-842,1,-1,0,4002,5183,-5539,still
21882,508,312,-842,1,-1,0,4002,5183,-5539,still
21883,508,311,-842,1,-1,0,4002,5183,-5539,still
21884,508,310,-842,1,0,0,4002,5183,-5539,still
21885,508,310,-841,1,0,0,4002,5183,-5539,still
21886,508,309,-841,0,0,0,4002,5183,-5539,still
21887,507,309,-841,0,0,0,4002,5183,-5539,still
21888,507,309,-841,0,0,0,4231,5342,-5590,still
21889,507,309,-841,0,0,0,4231,5342,-5590,still
21890,506,309,-841,0,0,0,4231,5342,-5590,still
21891,506,309,-841,0,0,0,4231,5342,-5590,still
21892,506,309,-842,0,0,0,4231,5342,-5590,still
21893,506,308,-842,0,0,0,4231,5342,-5590,still
21894,506,308,-843,0,0,0,4231,5342,-5590,still
21895,505,308,-843,0,0,0,4231,5342,-5590,still
21896,505,307,-843,0,0,0,4231,5342,-5590,still
21897,505,307,-844,0,0,0,4231,5342,-5590,still
21898,505,307,-844,0,0,0,4231,5342,-5590,still
21899,505,307,-845,0,0,0,4231,5342,-5590,still
21900,506,307,-845,0,0,0,4231,5342,-5590,still
21901,506,307,-845,0,0,0,4231,5342,-5590,still
21902,506,308,-845,0,1,0,4231,5342,-5590,still
21903,506,308,-846,0,1,0,4231,5342,-5590,still
21904,506,308,-847,0,1,0,4231,5342,-5590,still
21905,506,309,-846,-1,1,0,4231,5342,-5590,still
21906,506,309,-846,-1,1,0,4231,5342,-5590,still
21907,507,309,-847,-1,1,0,4231,5342,-5590,still
21908,507,309,-848,-1,1,0,4231,5342,-5590,still
21909,507,310,-848,-1,1,0,4231,5342,-5590,still
21910,508,310,-849,-1,1,0,4231,5342,-5590,still
21911,508,310,-849,-1,1,0,4231,5342,-5590,still
21912,508,310,-850,-1,1,0,4231,5342,-5590,still
21913,509,311,-851,-1,1,0,4231,5342,-5590,still
21914,509,311,-851,-1,1,0,4231,5342,-5590,still
21915,510,312,-851,-1,1,0,4231,5342,-5590,still
21916,510,312,-851,-1,1,0,4231,5342,-5590,still
21917,510,312,-850,-1,1,0,4231,5342,-5590,still
21918,510,313,-850,-1,1,0,4231,5342,-5590,still
21919,510,313,-849,-1,0,0,4231,5342,-5590,still
21920,510,314,-849,-1,0,0,4231,5342,-5590,still
21921,511,315,-849,-1,0,0,4231,5342,-5590,still
21922,511,315,-849,-1,0,0,4231,5342,-5590,still
21923,511,315,-849,-1,0,0,4020,5413,-5624,still
21924,510,316,-848,-1,0,0,4020,5413,-5624,still
21925,510,316,-848,-1,0,0,4020,5413,-5624,still
21926,509,316,-847,-1,0,0,4020,5413,-5624,still
21927,509,316,-847,-1,0,0,4020,5413,-5624,still
21928,509,316,-847,-1,0,0,4020,5413,-5624,still
21929,509,317,-846,-1,0,0,4020,5413,-5624,still
21930,509,317,-845,-1,0,0,4020,5413,-5624,still
21931,508,317,-845,-1,0,0,4020,5413,-5624,still
21932,508,317,-845,-1,0,0,4020,5413,-5624,still
21933,508,317,-844,-1,0,0,4020,5413,-5624,still
21934,508,317,-844,-1,0,0,3931,5501,-5676,still
21935,507,317,-843,-1,0,1,3931,5501,-5676,still
21936,507,317,-842,-1,0,1,3931,5501,-5676,still
21937,506,317,-842,-1,0,1,3931,5501,-5676,still
21938,506,317,-841,0,0,1,3931,5501,-5676,still
21939,506,317,-841,0,0,1,3931,5501,-5676,still
21940,506,318,-840,0,0,1,3931,5501,-5676,still
21941,505,318,-840,0,0,1,3931,5501,-5676,still
21942,505,318,-840,0,0,1,3931,5501,-5676,still
21943,505,318,-840,0,0,1,3931,5501,-5676,still
21944,504,317,-840,0,0,1,3931,5501,-5676,still
21945,504,317,-839,0,0,1,4037,5501,-5539,still
21946,504,317,-838,0,0,1,4037,5501,-5539,still
21947,504,317,-838,0,0,1,4037,5501,-5539,still
21948,504,317,-838,0,0,1,4037,5501,-5539,still
21949,504,317,-839,0,0,1,4037,5501,-5539,still
21950,504,316,-839,0,0,1,4037,5501,-5539,still
21951,504,316,-840,0,0,1,4037,5501,-5539,still
21952,504,316,-841,0,0,1,4037,5501,-5539,still
21953,504,316,-841,0,0,1,4037,5501,-5539,still
21954,504,316,-841,0,0,1,4037,5501,-5539,still
21955,504,315,-841,0,0,1,4037,5501,-5539,still
21956,505,315,-841,0,0,1,4055,5342,-5590,still
21957,505,314,-841,0,0,1,4055,5342,-5590,still
21958,505,314,-841,0,0,1,4055,5342,-5590,still
21959,506,314,-841,0,0,1,4055,5342,-5590,still
21960,506,313,-841,0,0,1,4055,5342,-5590,still
21961,506,313,-842,0,0,1,4055,5342,-5590,still
21962,506,313,-842,0,0,1,4055,5342,-5590,still
21963,506,313,-842,0,0,1,4055,5342,-5590,still
21964,506,313,-843,0,0,1,4055,5342,-5590,still
21965,506,313,-843,0,0,1,4055,5342,-5590,still
21966,507,313,-842,0,0,1,4055,5342,-5590,still
21967,507,313,-842,0,0,1,4002,5253,-5642,still
21968,507,312,-841,0,0,1,4002,5253,-5642,still
21969,507,312,-841,0,0,1,4002,5253,-5642,still
21970,507,312,-841,0,0,1,4002,5253,-5642,still
21971,507,311,-840,0,0,1,4002,5253,-5642,still
21972,507,311,-840,0,0,1,4002,5253,-5642,still
21973,507,311,-840,0,0,1,4002,5253,-5642,still
21974,506,311,-839,0,0,1,4002,5253,-5642,still
21975,506,311,-838,0,0,1,4002,5253,-5642,still
21976,506,312,-838,0,0,1,4002,5253,-5642,still
21977,506,312,-837,0,0,1,4002,5253,-5642,still
21978,505,313,-836,-1,0,1,4125,5448,-5590,still
21979,505,313,-835,-1,0,1,4125,5448,-5590,still
21980,505,313,-835,-1,0,1,4125,5448,-5590,still
21981,504,313,-835,-1,0,1,4125,5448,-5590,still
21982,503,313,-835,-1,0,1,4125,5448,-5590,still
21983,503,313,-835,-1,0,1,4125,5448,-5590,still
21984,503,313,-835,-1,0,1,4125,5448,-5590,still
21985,503,313,-835,-1,1,0,4125,5448,-5590,still
21986,503,313,-835,-1,1,0,4125,5448,-5590,still
21987,503,313,-835,-1,1,0,4125,5448,-5590,still
21988,504,313,-835,-1,1,0,4125,5448,-5590,still
21989,504,313,-836,-1,1,0,4125,5413,-5556,still
21990,504,314,-836,-1,1,0,4125,5413,-5556,still
21991,505,314,-836,-1,1,0,4125,5413,-5556,still
21992,505,315,-836,-1,1,0,4125,5413,-5556,still
21993,505,315,-837,-2,1,0,4125,5413,-5556,still
21994,505,315,-837,-2,1,0,4125,5413,-5556,still
21995,505,316,-836,-1,1,0,4125,5413,-5556,still
21996,505,317,-836,-1,1,0,4125,5413,-5556,still
21997,506,317,-836,-2,1,0,4125,5413,-5556,still
21998,506,318,-835,-2,1,0,4125,5413,-5556,still
21999,507,319,-836,-1,1,0,4125,5413,-5556,still
22000,507,319,-836,-1,1,0,4055,5589,-5659,still
22001,507,319,-837,-1,1,0,4055,5589,-5659,still
22002,507,320,-838,-1,1,0,4055,5589,-5659,still
22003,507,320,-838,-1,1,0,4055,5589,-5659,still
22004,507,320,-838,-1,1,0,4055,5589,-5659,still
22005,507,320,-838,-1,1,0,4055,5589,-5659,still
22006,508,320,-838,-1,1,0,4055,5589,-5659,still
22007,508,320,-838,-1,1,0,4055,5589,-5659,still
22008,508,321,-837,-1,1,0,4055,5589,-5659,still
22009,508,321,-837,-1,1,0,4055,5589,-5659,still
22010,508,321,-838,-1,1,0,4055,5589,-5659,still
22011,509,321,-838,-1,1,0,3967,5253,-5744,still
22012,509,321,-839,-1,1,0,3967,5253,-5744,still
22013,509,321,-839,-1,1,0,3967,5253,-5744,still
22014,509,321,-839,-1,1,0,3967,5253,-5744,still
22015,508,321,-839,-1,1,0,3967,5253,-5744,still
22016,508,321,-839,-1,1,0,3967,5253,-5744,still
22017,508,321,-840,-1,1,0,3967,5253,-5744,still
22018,508,321,-841,-1,1,0,3967,5253,-5744,still
22019,508,320,-840,0,1,0,3967,5253,-5744,still
22020,509,320,-840,0,1,0,3967,5253,-5744,still
22021,509,320,-840,0,1,0,3967,5253,-5744,still
22022,509,320,-841,0,1,0,4108,5466,-5539,still
22023,509,320,-841,0,1,0,4108,5466,-5539,still
22024,509,321,-841,0,1,0,4108,5466,-5539,still
22025,509,321,-841,0,1,0,4108,5466,-5539,still
22026,509,321,-841,0,1,0,4108,5466,-5539,still
22027,508,321,-841,0,1,0,4108,5466,-5539,still
22028,508,322,-841,0,1,1,4108,5466,-5539,still
22029,508,322,-842,0,0,1,4108,5466,-5539,still
22030,508,321,-842,0,0,1,4108,5466,-5539,still
22031,508,321,-842,0,0,1,4108,5466,-5539,still
22032,508,321,-842,0,1,1,4108,5466,-5539,still
22033,509,320,-842,1,1,1,4178,5466,-5539,still
22034,509,320,-841,1,0,1,4178,5324,-5505,still
22035,509,320,-841,1,0,1,4178,5324,-5505,still
22036,509,320,-841,1,0,1,4178,5324,-5505,still
22037,509,320,-841,1,0,1,4178,5324,-5505,still
22038,509,320,-841,1,0,1,4178,5324,-5505,still
22039,509,319,-842,1,0,1,4178,5324,-5505,still
22040,509,318,-843,1,0,1,4178,5324,-5505,still
22041,509,318,-842,1,0,1,4178,5324,-5505,still
22042,509,317,-842,1,0,1,4178,5324,-5505,still
22043,510,317,-842,1,0,1,4178,5324,-5505,still
22044,510,317,-842,1,0,1,4178,5324,-5505,still
22045,510,317,-842,1,0,1,4055,5377,-5556,still
22046,510,317,-842,1,0,1,4055,5377,-5556,still
22047,510,316,-842,1,0,1,4055,5377,-5556,still
22048,510,316,-842,1,0,1,4055,5377,-5556,still
22049,511,315,-842,1,0,1,4055,5377,-5556,still
22050,511,314,-843,1,0,1,4055,5377,-5556,still
22051,511,313,-843,1,0,0,4055,5377,-5556,still
22052,510,313,-843,1,0,0,4055,5377,-5556,still
22053,510,313,-843,1,0,0,4055,5377,-5556,still
22054,510,312,-843,1,1,0,4055,5377,-5556,still
22055,510,312,-843,1,1,0,4055,5377,-5556,still
22056,510,312,-843,1,1,0,4055,5342,-5556,still
22057,510,311,-843,0,1,0,4055,5342,-5556,still
22058,511,311,-843,0,1,0,4055,5342,-5556,still
22059,511,311,-843,0,1,0,4055,5342,-5556,still
22060,511,311,-843,0,1,0,4055,5342,-5556,still
22061,510,310,-843,0,1,0,4055,5342,-5556,still
22062,510,310,-844,0,1,0,4055,5342,-5556,still
22063,511,310,-844,0,1,0,4055,5342,-5556,still
22064,510,311,-844,0,1,0,4055,5342,-5556,still
22065,510,311,-843,0,1,0,4055,5342,-5556,still
22066,510,311,-843,0,1,0,4055,5342,-5556,still
22067,511,311,-844,0,1,0,4072,5395,-5642,still
22068,511,311,-844,0,1,0,4072,5395,-5642,still
22069,511,311,-845,0,1,0,4072,5395,-5642,still
22070,511,312,-845,0,1,0,4072,5395,-5642,still
22071,511,312,-845,0,1,0,4072,5395,-5642,still
22072,512,313,-845,0,1,0,4072,5395,-5642,still
22073,512,313,-845,0,1,0,4072,5395,-5642,still
22074,513,314,-846,0,1,0,4072,5395,-5642,still
22075,512,314,-845,0,1,0,4072,5395,-5642,still
22076,512,314,-845,0,1,0,4072,5395,-5642,still
22077,512,315,-844,0,1,0,4072,5395,-5642,still
22078,511,315,-845,0,1,0,4161,5377,-5727,still
22079,511,315,-845,0,1,0,4161,5377,-5727,still
22080,512,316,-845,0,1,0,4161,5377,-5727,still
22081,512,317,-845,0,1,0,4161,5377,-5727,still
22082,511,317,-846,0,1,0,4161,5377,-5727,still
22083,512,317,-846,0,1,0,4161,5377,-5727,still
22084,512,317,-845,-1,1,0,4161,5377,-5727,still
22085,511,317,-845,-1,1,0,4161,5377,-5727,still
22086,511,317,-845,-1,1,0,4161,5377,-5727,still
22087,511,317,-845,-1,1,0,4161,5377,-5727,still
22088,511,317,-846,0,1,0,4161,5377,-5727,still
22089,510,317,-845,0,1,0,4161,5377,-5727,still
22090,510,317,-845,0,1,0,4161,5377,-5727,still
22091,511,317,-844,0,1,0,4161,5377,-5727,still
22092,511,318,-844,0,0,0,4161,5377,-5727,still
22093,511,317,-844,0,0,0,4161,5377,-5727,still
22094,511,317,-843,0,0,0,4161,5377,-5727,still
22095,511,317,-843,0,0,0,4161,5377,-5727,still
22096,511,317,-843,0,0,0,4161,5377,-5727,still
22097,511,317,-844,0,0,0,4161,5377,-5727,still
22098,511,317,-844,0,0,0,4161,5377,-5727,still
22099,511,317,-843,0,0,0,4161,5377,-5727,still
22100,511,317,-843,0,0,0,4161,5377,-5727,still
22101,511,316,-843,0,0,0,4161,5377,-5727,still
22102,511,316,-842,0,0,0,4161,5377,-5727,still
22103,511,316,-843,0,0,0,4161,5377,-5727,still
22104,510,315,-842,0,0,0,4161,5377,-5727,still
22105,510,314,-842,0,0,0,4161,5377,-5727,still
22106,510,314,-842,0,0,0,4161,5377,-5727,still
22107,510,314,-842,0,0,0,4161,5377,-5727,still
22108,509,313,-842,0,0,0,4161,5377,-5727,still
22109,508,312,-842,0,0,0,4161,5377,-5727,still
22110,508,312,-842,0,0,0,4161,5377,-5727,still
22111,508,312,-842,0,0,0,4161,5377,-5727,still
22112,508,311,-843,0,0,0,4055,5342,-5590,still
22113,507,310,-843,0,0,0,4055,5342,-5590,still
22114,507,310,-843,0,0,0,4055,5342,-5590,still
22115,507,310,-843,0,0,0,4055,5342,-5590,still
22116,507,309,-842,0,0,0,4055,5342,-5590,still
22117,507,309,-842,0,0,0,4055,5342,-5590,still
22118,506,309,-842,0,0,0,4055,5342,-5590,still
22119,506,309,-843,0,0,0,4055,5342,-5590,still
22120,507,309,-843,0,1,0,4055,5342,-5590,still
22121,507,309,-844,0,1,0,4055,5342,-5590,still
22122,507,309,-844,0,1,0,4055,5342,-5590,still
22123,507,309,-844,0,1,0,4020,5342,-5624,still
22124,507,308,-844,0,1,0,4020,5342,-5624,still
22125,506,308,-844,0,1,0,4020,5342,-5624,still
22126,506,308,-844,0,1,0,4020,5342,-5624,still
22127,506,308,-844,0,1,0,4020,5342,-5624,still
22128,506,308,-844,0,1,0,4020,5342,-5624,still
22129,506,308,-845,-1,1,0,4020,5342,-5624,still
22130,506,308,-845,-1,1,0,4020,5342,-5624,still
22131,506,308,-845,-1,1,0,4020,5342,-5624,still
22132,506,308,-845,-1,1,0,4020,5342,-5624,still
22133,506,309,-845,-1,1,0,4020,5342,-5624,still
22134,506,310,-846,-1,1,0,3896,5359,-5539,still
22135,505,310,-846,-1,1,0,3896,5359,-5539,still
22136,505,310,-846,-1,1,0,3896,5359,-5539,still
22137,505,310,-846,-1,1,0,3896,5359,-5539,still
22138,506,310,-845,-1,1,0,3896,5359,-5539,still
22139,505,311,-844,-1,1,0,3896,5359,-5539,still
22140,505,312,-843,-1,0,0,3896,5359,-5539,still
22141,506,312,-842,-1,0,0,3896,5359,-5539,still
22142,506,313,-842,-1,0,0,3896,5359,-5539,still
22143,506,313,-842,-1,0,0,3896,5359,-5539,still
22144,506,313,-842,-1,0,0,3896,5359,-5539,still
22145,505,314,-844,-1,0,0,4037,5430,-5676,still
22146,506,314,-845,-1,0,0,4037,5430,-5676,still
22147,506,314,-845,-1,0,0,4037,5430,-5676,still
22148,506,314,-845,-1,0,0,4037,5430,-5676,still
22149,506,315,-846,-1,0,0,4037,5430,-5676,still
22150,506,315,-846,-1,0,0,4037,5430,-5676,still
22151,506,315,-846,-1,1,0,4037,5430,-5676,still
22152,506,314,-846,-1,1,0,4037,5430,-5676,still
22153,507,313,-846,-1,1,0,4037,5430,-5676,still
22154,508,313,-847,-1,1,0,4037,5430,-5676,still
22155,508,313,-847,-1,1,0,4037,5430,-5676,still
22156,508,313,-847,0,0,0,3984,5377,-5676,still
22157,508,313,-848,0,0,0,3984,5377,-5761,still
22158,508,313,-848,0,0,0,3984,5377,-5761,still
22159,508,312,-848,-1,0,0,3984,5377,-5761,still
22160,507,312,-848,0,0,0,3984,5377,-5761,still
22161,507,312,-848,0,0,0,3984,5377,-5761,still
22162,508,311,-847,-1,0,0,3984,5377,-5761,still
22163,508,310,-847,-1,0,0,3984,5377,-5761,still
22164,507,309,-847,-1,0,0,3984,5377,-5761,still
22165,508,309,-847,-1,0,0,3984,5377,-5761,still
22166,508,309,-848,-1,0,0,3984,5377,-5761,still
22167,508,309,-848,-1,0,0,3984,5377,-5761,still
22168,508,309,-848,-1,0,0,4072,5395,-5642,still
22169,508,308,-848,-1,0,0,4072,5395,-5642,still
22170,508,308,-848,-1,0,0,4072,5395,-5642,still
22171,509,308,-848,-1,0,0,4072,5395,-5642,still
22172,510,308,-847,-1,0,0,4072,5395,-5642,still
22173,510,308,-846,-1,0,0,4072,5395,-5642,still
22174,510,308,-846,-1,0,0,4072,5395,-5642,still
22175,510,309,-845,-1,-1,1,4072,5395,-5642,still
22176,510,310,-844,-1,-1,1,4072,5395,-5642,still
22177,510,310,-844,-1,-1,1,4072,5395,-5642,still
22178,510,310,-843,-1,-1,1,4072,5395,-5642,still
22179,510,310,-843,-1,-1,1,4284,5430,-5573,still
22180,509,311,-843,-1,-1,1,4284,5430,-5573,still
22181,509,312,-843,-1,-1,1,4284,5430,-5573,still
22182,508,312,-842,-1,-1,1,4284,5430,-5573,still
22183,507,312,-842,-1,-1,1,4284,5430,-5573,still
22184,507,313,-842,-1,-1,1,4284,5430,-5573,still
22185,506,313,-840,-1,-1,1,4284,5430,-5573,still
22186,506,314,-840,-1,-1,1,4284,5430,-5573,still
22187,506,315,-840,-1,-1,0,4284,5430,-5573,still
22188,505,315,-840,-1,-1,0,4284,5430,-5573,still
22189,505,315,-840,-1,-1,0,4284,5430,-5573,still
22190,505,314,-839,-1,-1,0,4090,5342,-5659,still
22191,505,315,-839,-1,-1,0,4090,5342,-5659,still
22192,505,315,-839,-1,-1,0,4090,5342,-5659,still
22193,505,316,-838,-1,-1,0,4090,5342,-5659,still
22194,504,316,-838,-1,-1,0,4090,5342,-5659,still
22195,504,316,-837,-1,0,0,4090,5342,-5659,still
22196,504,316,-837,-1,0,0,4090,5342,-5659,still
22197,503,316,-837,-1,0,0,4090,5342,-5659,still
22198,503,316,-837,-1,0,0,4090,5342,-5659,still
22199,503,316,-837,-1,0,0,4090,5342,-5659,still
22200,503,316,-838,-1,0,0,4090,5342,-5659,still
22201,502,317,-838,-1,0,0,4002,5359,-5676,still
22202,503,317,-838,-1,0,0,4002,5359,-5676,still
22203,503,317,-839,-1,0,0,4002,5359,-5676,still
22204,503,317,-839,-1,0,0,4002,5359,-5676,still
22205,503,317,-840,-1,0,0,4002,5359,-5676,still
22206,503,317,-840,-1,0,0,4002,5359,-5676,still
22207,503,317,-840,-1,0,0,4002,5359,-5676,still
22208,504,317,-840,-1,0,0,4002,5359,-5676,still
22209,504,317,-840,-1,0,0,4002,5359,-5676,still
22210,505,317,-840,-1,0,0,4002,5359,-5676,still
22211,505,317,-841,-1,0,0,4002,5359,-5676,still
22212,505,317,-842,-1,0,0,4020,5377,-5693,still
22213,505,317,-842,-1,0,1,4020,5377,-5693,still
22214,506,317,-843,-1,0,1,4020,5377,-5693,still
22215,506,317,-844,-1,0,1,4020,5377,-5693,still
22216,507,317,-844,-1,0,1,4020,5377,-5693,still
22217,508,317,-844,-1,0,1,4020,5377,-5693,still
22218,508,316,-844,-1,0,1,4020,5377,-5693,still
22219,509,316,-844,-1,0,1,4020,5377,-5693,still
22220,509,316,-844,-1,0,1,4020,5377,-5693,still
22221,510,317,-844,-1,0,1,4020,5377,-5693,still
22222,511,317,-844,-1,0,1,4020,5377,-5693,still
22223,512,316,-844,-1,0,1,4002,5289,-5573,still
22224,513,316,-844,-1,0,1,4002,5289,-5573,still
22225,513,316,-844,-1,0,1,4002,5289,-5573,still
22226,513,316,-844,-1,0,1,4002,5289,-5573,still
22227,512,316,-844,-1,0,1,4002,5289,-5573,still
22228,512,316,-844,-1,0,1,4002,5289,-5573,still
22229,512,316,-844,-1,0,1,4002,5289,-5573,still
22230,512,316,-844,-1,0,1,4002,5289,-5573,still
22231,512,316,-843,-1,0,0,4002,5289,-5573,still
22232,512,316,-843,-1,0,0,4002,5289,-5573,still
22233,512,315,-843,-1,0,0,4002,5289,-5573,still
22234,511,315,-842,-1,0,0,4072,5289,-5607,still
22235,511,315,-841,-1,0,0,4072,5289,-5607,still
22236,511,315,-841,-1,0,0,4072,5289,-5607,still
22237,511,314,-841,-1,0,0,4072,5289,-5607,still
22238,510,314,-841,-1,0,0,4072,5289,-5607,still
22239,510,314,-841,-1,0,0,4072,5289,-5607,still
22240,510,314,-841,-1,0,0,4072,5289,-5607,still
22241,509,313,-841,0,0,0,4072,5289,-5607,still
